,09_24_2021,09_23_2021
Kreis Borken,15918,15900
Ahaus,1932,1931
Bocholt,2914,2911
Borken,1685,1684
Gescher,653,653
Gronau,2844,2834
Heek,421,421
Heiden,267,267
Isselburg,493,492
Legden,295,295
Raesfeld,415,415
Reken,520,520
Rhede,679,678
Schöppingen,328,328
Stadtlohn,793,793
Südlohn,229,229
Velen,469,469
Vreden,917,917
abweichender Meldeort,64,63
