,12_20_2021,12_19_2021
Kreis Borken,22397,22397
Ahaus,2613,2613
Bocholt,4087,4087
Borken,2352,2352
Gescher,856,856
Gronau,4154,4154
Heek,559,559
Heiden,420,420
Isselburg,668,668
Legden,418,418
Raesfeld,562,562
Reken,677,677
Rhede,981,981
Schöppingen,450,450
Stadtlohn,1209,1209
Südlohn,349,349
Velen,682,682
Vreden,1252,1252
abweichender Meldeort,108,108
