,09_16_2021,09_15_2021
Kreis Borken,15759,15729
Ahaus,1911,1907
Bocholt,2901,2899
Borken,1675,1670
Gescher,650,650
Gronau,2796,2787
Heek,420,419
Heiden,257,257
Isselburg,490,489
Legden,291,291
Raesfeld,414,414
Reken,519,518
Rhede,675,675
Schöppingen,318,317
Stadtlohn,780,776
Südlohn,224,223
Velen,462,462
Vreden,913,912
abweichender Meldeort,63,63
