,12_28_2021,12_27_2021
Kreis Borken,23014,22906
Ahaus,2707,2698
Bocholt,4197,4174
Borken,2428,2417
Gescher,869,868
Gronau,4225,4215
Heek,585,582
Heiden,423,422
Isselburg,673,673
Legden,426,424
Raesfeld,574,574
Reken,695,693
Rhede,1023,1020
Schöppingen,455,455
Stadtlohn,1243,1238
Südlohn,358,358
Velen,689,686
Vreden,1334,1300
abweichender Meldeort,110,109
