,08_25_2021,08_24_2021
Kreis Borken,14820,14750
Ahaus,1765,1753
Bocholt,2727,2703
Borken,1564,1555
Gescher,638,636
Gronau,2575,2561
Heek,409,408
Heiden,232,232
Isselburg,465,464
Legden,286,286
Raesfeld,397,397
Reken,497,496
Rhede,656,655
Schöppingen,307,307
Stadtlohn,706,704
Südlohn,219,219
Velen,444,443
Vreden,889,887
abweichender Meldeort,44,44
