,05_29_2021,05_28_2021
Kreis Borken,13736,13725
Ahaus,1656,1655
Bocholt,2520,2519
Borken,1485,1485
Gescher,615,614
Gronau,2230,2226
Heek,393,393
Heiden,227,227
Isselburg,448,448
Legden,273,273
Raesfeld,389,389
Reken,484,484
Rhede,607,606
Schöppingen,276,275
Stadtlohn,652,652
Südlohn,215,215
Velen,417,417
Vreden,849,847
