,12_07_2021,12_06_2021
Kreis Borken,21040,20974
Ahaus,2538,2529
Bocholt,3728,3710
Borken,2199,2194
Gescher,842,841
Gronau,3875,3869
Heek,520,518
Heiden,408,406
Isselburg,625,623
Legden,387,385
Raesfeld,533,533
Reken,653,653
Rhede,907,903
Schöppingen,420,417
Stadtlohn,1144,1140
Südlohn,324,322
Velen,644,643
Vreden,1192,1187
abweichender Meldeort,101,101
