,06_09_2021,06_08_2021
Kreis Borken,13803,13796
Ahaus,1662,1662
Bocholt,2530,2530
Borken,1489,1489
Gescher,615,615
Gronau,2255,2251
Heek,395,395
Heiden,227,227
Isselburg,448,448
Legden,281,279
Raesfeld,389,389
Reken,485,485
Rhede,609,609
Schöppingen,285,284
Stadtlohn,652,652
Südlohn,214,214
Velen,418,418
Vreden,849,849
