,01_13_2022,01_12_2022
Kreis Borken,26360,26102
Ahaus,3404,3346
Bocholt,4495,4480
Borken,2766,2731
Gescher,946,942
Gronau,4889,4854
Heek,639,630
Heiden,462,460
Isselburg,703,698
Legden,476,471
Raesfeld,615,610
Reken,730,726
Rhede,1085,1075
Schöppingen,543,539
Stadtlohn,1386,1363
Südlohn,434,430
Velen,800,787
Vreden,1869,1843
abweichender Meldeort,118,117
