,01_26_2022,01_25_2022
Kreis Borken,34478,33003
Ahaus,4339,4134
Bocholt,5978,5712
Borken,3791,3662
Gescher,1212,1177
Gronau,6146,5852
Heek,810,776
Heiden,647,610
Isselburg,835,815
Legden,629,575
Raesfeld,791,778
Reken,961,930
Rhede,1387,1359
Schöppingen,651,631
Stadtlohn,1922,1816
Südlohn,585,560
Velen,1097,1066
Vreden,2544,2408
abweichender Meldeort,153,142
