,12_13_2021,12_12_2021
Kreis Borken,21809,21809
Ahaus,2584,2584
Bocholt,3943,3943
Borken,2283,2283
Gescher,844,844
Gronau,4051,4051
Heek,538,538
Heiden,417,417
Isselburg,659,659
Legden,398,398
Raesfeld,548,548
Reken,663,663
Rhede,930,930
Schöppingen,433,433
Stadtlohn,1179,1179
Südlohn,337,337
Velen,666,666
Vreden,1228,1228
abweichender Meldeort,108,108
