,09_07_2021,09_06_2021
Kreis Borken,15427,15403
Ahaus,1862,1856
Bocholt,2844,2841
Borken,1633,1631
Gescher,647,647
Gronau,2714,2706
Heek,413,413
Heiden,244,243
Isselburg,480,480
Legden,288,288
Raesfeld,412,412
Reken,512,512
Rhede,669,669
Schöppingen,312,312
Stadtlohn,753,749
Südlohn,221,221
Velen,458,458
Vreden,907,907
abweichender Meldeort,58,58
