,07_22_2021,07_21_2021
Kreis Borken,14049,14039
Ahaus,1689,1689
Bocholt,2583,2579
Borken,1499,1498
Gescher,626,626
Gronau,2304,2300
Heek,400,400
Heiden,227,227
Isselburg,452,452
Legden,283,283
Raesfeld,396,396
Reken,485,485
Rhede,621,621
Schöppingen,292,292
Stadtlohn,662,662
Südlohn,214,214
Velen,426,425
Vreden,852,852
abweichender Meldeort,38,38
