,12_02_2021,12_01_2021
Kreis Borken,20497,20305
Ahaus,2495,2462
Bocholt,3599,3578
Borken,2147,2134
Gescher,825,821
Gronau,3773,3727
Heek,504,499
Heiden,399,390
Isselburg,612,611
Legden,375,370
Raesfeld,517,509
Reken,638,631
Rhede,881,870
Schöppingen,414,410
Stadtlohn,1110,1099
Südlohn,311,308
Velen,628,625
Vreden,1169,1161
abweichender Meldeort,100,100
