,02_02_2022,02_01_2022
Kreis Borken,41827,40990
Ahaus,5176,5075
Bocholt,7322,7134
Borken,4713,4597
Gescher,1450,1426
Gronau,7168,7079
Heek,918,905
Heiden,827,800
Isselburg,977,952
Legden,779,769
Raesfeld,955,931
Reken,1274,1215
Rhede,1665,1601
Schöppingen,743,734
Stadtlohn,2468,2437
Südlohn,800,788
Velen,1473,1449
Vreden,2972,2952
abweichender Meldeort,147,146
