,10_01_2021,09_30_2021
Kreis Borken,16050,16019
Ahaus,1945,1944
Bocholt,2931,2930
Borken,1704,1697
Gescher,655,655
Gronau,2898,2879
Heek,421,421
Heiden,268,268
Isselburg,494,494
Legden,297,297
Raesfeld,417,417
Reken,526,525
Rhede,681,681
Schöppingen,331,330
Stadtlohn,800,799
Südlohn,230,230
Velen,470,470
Vreden,919,919
abweichender Meldeort,63,63
