,08_24_2021,08_23_2021
Kreis Borken,14752,14709
Ahaus,1753,1749
Bocholt,2704,2695
Borken,1555,1554
Gescher,636,634
Gronau,2559,2545
Heek,410,408
Heiden,232,232
Isselburg,464,464
Legden,286,285
Raesfeld,397,397
Reken,496,496
Rhede,654,654
Schöppingen,307,305
Stadtlohn,704,701
Südlohn,219,218
Velen,443,442
Vreden,889,886
abweichender Meldeort,44,44
