,07_16_2021,07_15_2021
Kreis Borken,13968,13961
Ahaus,1689,1687
Bocholt,2575,2573
Borken,1496,1496
Gescher,625,625
Gronau,2295,2293
Heek,399,399
Heiden,227,227
Isselburg,452,452
Legden,283,283
Raesfeld,394,394
Reken,485,485
Rhede,612,612
Schöppingen,289,289
Stadtlohn,658,658
Südlohn,214,214
Velen,424,424
Vreden,851,850
