,02_12_2022,02_11_2022
Kreis Borken,53295,52207
Ahaus,6366,6247
Bocholt,9187,9062
Borken,6433,6297
Gescher,1921,1865
Gronau,8619,8454
Heek,1191,1164
Heiden,1032,1007
Isselburg,1213,1191
Legden,1037,1010
Raesfeld,1212,1180
Reken,1761,1694
Rhede,2245,2195
Schöppingen,961,934
Stadtlohn,3361,3279
Südlohn,1075,1053
Velen,1925,1879
Vreden,3623,3567
abweichender Meldeort,133,129
