,11_11_2021,11_10_2021
Kreis Borken,17792,17665
Ahaus,2126,2112
Bocholt,3182,3158
Borken,1909,1895
Gescher,718,712
Gronau,3347,3329
Heek,438,438
Heiden,293,293
Isselburg,544,541
Legden,323,323
Raesfeld,453,453
Reken,565,560
Rhede,756,753
Schöppingen,352,347
Stadtlohn,937,918
Südlohn,251,250
Velen,528,522
Vreden,984,978
abweichender Meldeort,86,83
