,06_06_2021,06_05_2021
Kreis Borken,13793,13785
Ahaus,1662,1662
Bocholt,2529,2528
Borken,1489,1489
Gescher,615,615
Gronau,2251,2248
Heek,393,393
Heiden,227,227
Isselburg,448,448
Legden,278,275
Raesfeld,389,389
Reken,485,485
Rhede,609,608
Schöppingen,284,284
Stadtlohn,652,652
Südlohn,215,215
Velen,418,418
Vreden,849,849
