,01_01_2022,12_31_2021
Kreis Borken,23934,23693
Ahaus,2902,2851
Bocholt,4288,4268
Borken,2500,2478
Gescher,887,881
Gronau,4382,4329
Heek,606,604
Heiden,428,425
Isselburg,682,679
Legden,434,433
Raesfeld,581,579
Reken,710,706
Rhede,1040,1034
Schöppingen,481,475
Stadtlohn,1276,1271
Südlohn,381,374
Velen,713,704
Vreden,1531,1490
abweichender Meldeort,112,112
