,11_25_2021,11_24_2021
Kreis Borken,19482,19300
Ahaus,2376,2354
Bocholt,3442,3409
Borken,2064,2048
Gescher,788,777
Gronau,3583,3555
Heek,474,469
Heiden,362,353
Isselburg,594,592
Legden,348,342
Raesfeld,480,478
Reken,620,616
Rhede,839,825
Schöppingen,396,392
Stadtlohn,1040,1035
Südlohn,296,291
Velen,596,590
Vreden,1086,1077
abweichender Meldeort,98,97
