,10_23_2021,10_22_2021
Kreis Borken,16565,16513
Ahaus,1986,1981
Bocholt,2964,2957
Borken,1770,1762
Gescher,668,666
Gronau,3102,3089
Heek,424,422
Heiden,288,287
Isselburg,513,512
Legden,308,307
Raesfeld,436,435
Reken,527,527
Rhede,698,694
Schöppingen,334,333
Stadtlohn,834,828
Südlohn,235,235
Velen,479,479
Vreden,931,931
abweichender Meldeort,68,68
