,01_17_2022,01_16_2022
Kreis Borken,27536,27242
Ahaus,3558,3520
Bocholt,4669,4618
Borken,2927,2880
Gescher,983,978
Gronau,5065,5026
Heek,668,661
Heiden,477,473
Isselburg,716,714
Legden,482,482
Raesfeld,652,644
Reken,766,752
Rhede,1139,1116
Schöppingen,567,563
Stadtlohn,1458,1442
Südlohn,453,449
Velen,851,839
Vreden,1983,1963
abweichender Meldeort,122,122
