,08_27_2021,08_26_2021
Kreis Borken,15003,14906
Ahaus,1796,1773
Bocholt,2769,2748
Borken,1585,1577
Gescher,642,640
Gronau,2623,2592
Heek,409,409
Heiden,232,232
Isselburg,469,468
Legden,286,286
Raesfeld,401,399
Reken,497,497
Rhede,660,659
Schöppingen,309,309
Stadtlohn,715,710
Südlohn,220,219
Velen,450,449
Vreden,895,894
abweichender Meldeort,45,45
