,09_06_2021,09_05_2021
Kreis Borken,15402,15402
Ahaus,1855,1855
Bocholt,2841,2841
Borken,1631,1631
Gescher,647,647
Gronau,2706,2706
Heek,413,413
Heiden,243,243
Isselburg,480,480
Legden,288,288
Raesfeld,412,412
Reken,512,512
Rhede,669,669
Schöppingen,312,312
Stadtlohn,749,749
Südlohn,221,221
Velen,458,458
Vreden,907,907
abweichender Meldeort,58,58
