,08_07_2021,08_06_2021
Kreis Borken,14247,14230
Ahaus,1707,1706
Bocholt,2618,2618
Borken,1515,1513
Gescher,629,628
Gronau,2381,2374
Heek,400,400
Heiden,228,228
Isselburg,456,456
Legden,284,284
Raesfeld,396,396
Reken,486,486
Rhede,628,628
Schöppingen,297,292
Stadtlohn,673,673
Südlohn,215,215
Velen,433,433
Vreden,858,858
abweichender Meldeort,43,42
