,09_12_2021,09_11_2021
Kreis Borken,15677,15646
Ahaus,1893,1891
Bocholt,2887,2883
Borken,1665,1656
Gescher,649,649
Gronau,2780,2775
Heek,416,416
Heiden,256,253
Isselburg,488,485
Legden,290,290
Raesfeld,414,414
Reken,516,514
Rhede,674,673
Schöppingen,316,316
Stadtlohn,774,773
Südlohn,223,223
Velen,462,461
Vreden,911,911
abweichender Meldeort,63,63
