,01_10_2022,01_09_2022
Kreis Borken,25436,25383
Ahaus,3232,3221
Bocholt,4413,4406
Borken,2672,2657
Gescher,930,927
Gronau,4678,4675
Heek,625,625
Heiden,452,452
Isselburg,691,690
Legden,459,456
Raesfeld,597,597
Reken,722,722
Rhede,1059,1057
Schöppingen,525,525
Stadtlohn,1342,1342
Südlohn,420,417
Velen,769,765
Vreden,1733,1732
abweichender Meldeort,117,117
