,11_21_2021,11_20_2021
Kreis Borken,18525,18525
Ahaus,2258,2258
Bocholt,3294,3294
Borken,1984,1984
Gescher,746,746
Gronau,3447,3447
Heek,447,447
Heiden,319,319
Isselburg,569,569
Legden,335,335
Raesfeld,464,464
Reken,587,587
Rhede,788,788
Schöppingen,364,364
Stadtlohn,972,972
Südlohn,265,265
Velen,564,564
Vreden,1034,1034
abweichender Meldeort,88,88
