,02_14_2022,02_13_2022
Kreis Borken,54555,53995
Ahaus,6494,6447
Bocholt,9421,9314
Borken,6626,6562
Gescher,1995,1984
Gronau,8754,8644
Heek,1235,1208
Heiden,1057,1048
Isselburg,1248,1228
Legden,1061,1049
Raesfeld,1252,1230
Reken,1809,1791
Rhede,2321,2282
Schöppingen,983,974
Stadtlohn,3418,3399
Südlohn,1089,1083
Velen,1968,1962
Vreden,3688,3655
abweichender Meldeort,136,135
