,10_06_2021,10_05_2021
Kreis Borken,16122,16088
Ahaus,1950,1947
Bocholt,2940,2935
Borken,1713,1708
Gescher,657,656
Gronau,2920,2915
Heek,421,421
Heiden,276,273
Isselburg,500,494
Legden,298,298
Raesfeld,422,420
Reken,526,526
Rhede,681,681
Schöppingen,332,331
Stadtlohn,803,802
Südlohn,231,230
Velen,470,470
Vreden,919,918
abweichender Meldeort,63,63
