,10_10_2021,10_09_2021
Kreis Borken,16206,16183
Ahaus,1959,1958
Bocholt,2941,2941
Borken,1719,1717
Gescher,659,658
Gronau,2965,2957
Heek,422,422
Heiden,279,279
Isselburg,502,502
Legden,299,298
Raesfeld,427,423
Reken,527,527
Rhede,683,681
Schöppingen,332,332
Stadtlohn,804,803
Südlohn,232,230
Velen,471,471
Vreden,922,921
abweichender Meldeort,63,63
