,07_24_2021,07_23_2021
Kreis Borken,14069,14052
Ahaus,1690,1689
Bocholt,2583,2582
Borken,1500,1500
Gescher,626,626
Gronau,2316,2306
Heek,400,400
Heiden,227,227
Isselburg,453,453
Legden,284,283
Raesfeld,396,396
Reken,485,485
Rhede,621,621
Schöppingen,292,292
Stadtlohn,663,662
Südlohn,214,214
Velen,428,426
Vreden,853,852
abweichender Meldeort,38,38
