,09_05_2021,09_04_2021
Kreis Borken,15403,15365
Ahaus,1855,1850
Bocholt,2841,2838
Borken,1632,1628
Gescher,647,645
Gronau,2706,2693
Heek,413,413
Heiden,243,243
Isselburg,480,479
Legden,288,288
Raesfeld,412,411
Reken,512,511
Rhede,669,668
Schöppingen,312,312
Stadtlohn,749,746
Südlohn,221,221
Velen,458,457
Vreden,907,906
abweichender Meldeort,58,56
