,07_29_2021,07_28_2021
Kreis Borken,14119,14103
Ahaus,1693,1692
Bocholt,2601,2599
Borken,1502,1501
Gescher,627,627
Gronau,2331,2322
Heek,401,400
Heiden,227,227
Isselburg,453,453
Legden,284,284
Raesfeld,396,396
Reken,486,486
Rhede,624,623
Schöppingen,292,292
Stadtlohn,664,664
Südlohn,215,214
Velen,428,428
Vreden,855,855
abweichender Meldeort,40,40
