,01_21_2022,01_20_2022
Kreis Borken,30642,29829
Ahaus,3883,3796
Bocholt,5284,5067
Borken,3378,3267
Gescher,1094,1065
Gronau,5461,5389
Heek,738,720
Heiden,551,529
Isselburg,771,754
Legden,525,517
Raesfeld,728,712
Reken,870,830
Rhede,1282,1241
Schöppingen,606,600
Stadtlohn,1637,1592
Südlohn,513,500
Velen,959,926
Vreden,2221,2190
abweichender Meldeort,141,134
