,06_21_2021,06_20_2021
Kreis Borken,13847,13847
Ahaus,1663,1663
Bocholt,2537,2537
Borken,1492,1492
Gescher,622,622
Gronau,2274,2274
Heek,395,395
Heiden,227,227
Isselburg,451,451
Legden,282,282
Raesfeld,389,389
Reken,485,485
Rhede,609,609
Schöppingen,286,286
Stadtlohn,654,654
Südlohn,214,214
Velen,419,419
Vreden,848,848
