,06_08_2021,06_07_2021
Kreis Borken,13795,13795
Ahaus,1662,1662
Bocholt,2529,2529
Borken,1489,1489
Gescher,615,615
Gronau,2251,2251
Heek,394,394
Heiden,227,227
Isselburg,448,448
Legden,279,279
Raesfeld,389,389
Reken,485,485
Rhede,609,609
Schöppingen,284,284
Stadtlohn,652,652
Südlohn,215,215
Velen,418,418
Vreden,849,849
