,08_14_2021,08_13_2021
Kreis Borken,14438,14415
Ahaus,1722,1720
Bocholt,2647,2646
Borken,1521,1520
Gescher,631,631
Gronau,2455,2443
Heek,404,403
Heiden,228,228
Isselburg,461,461
Legden,284,284
Raesfeld,397,397
Reken,492,492
Rhede,645,645
Schöppingen,299,298
Stadtlohn,689,684
Südlohn,215,215
Velen,433,433
Vreden,872,872
abweichender Meldeort,43,43
