,09_08_2021,09_07_2021
Kreis Borken,15463,15427
Ahaus,1869,1861
Bocholt,2851,2844
Borken,1640,1634
Gescher,648,647
Gronau,2718,2714
Heek,413,413
Heiden,247,244
Isselburg,480,480
Legden,288,288
Raesfeld,413,412
Reken,512,512
Rhede,669,669
Schöppingen,313,312
Stadtlohn,755,753
Südlohn,221,221
Velen,460,458
Vreden,907,907
abweichender Meldeort,59,58
