,10_13_2021,10_12_2021
Kreis Borken,16257,16225
Ahaus,1960,1959
Bocholt,2944,2941
Borken,1725,1721
Gescher,659,659
Gronau,2993,2977
Heek,422,422
Heiden,279,279
Isselburg,502,502
Legden,299,299
Raesfeld,429,428
Reken,527,527
Rhede,684,684
Schöppingen,332,332
Stadtlohn,806,805
Südlohn,233,233
Velen,472,471
Vreden,927,922
abweichender Meldeort,64,64
