,12_31_2021,12_30_2021
Kreis Borken,23693,23435
Ahaus,2851,2809
Bocholt,4268,4247
Borken,2480,2458
Gescher,881,873
Gronau,4329,4263
Heek,604,601
Heiden,425,425
Isselburg,679,677
Legden,433,431
Raesfeld,579,578
Reken,706,701
Rhede,1034,1030
Schöppingen,475,468
Stadtlohn,1271,1258
Südlohn,375,369
Velen,701,696
Vreden,1490,1439
abweichender Meldeort,112,112
