,01_03_2022,01_02_2022
Kreis Borken,23935,23935
Ahaus,2902,2902
Bocholt,4288,4288
Borken,2499,2499
Gescher,887,887
Gronau,4384,4384
Heek,606,606
Heiden,428,428
Isselburg,682,682
Legden,434,434
Raesfeld,581,581
Reken,710,710
Rhede,1040,1040
Schöppingen,481,481
Stadtlohn,1276,1276
Südlohn,381,381
Velen,713,713
Vreden,1531,1531
abweichender Meldeort,112,112
