,12_09_2021,12_08_2021
Kreis Borken,21379,21212
Ahaus,2562,2556
Bocholt,3814,3765
Borken,2234,2217
Gescher,844,842
Gronau,3961,3920
Heek,525,524
Heiden,414,412
Isselburg,642,631
Legden,392,387
Raesfeld,541,536
Reken,657,655
Rhede,915,910
Schöppingen,425,422
Stadtlohn,1157,1150
Südlohn,331,328
Velen,654,650
Vreden,1207,1204
abweichender Meldeort,104,103
