,11_29_2021,11_28_2021
Kreis Borken,19929,19929
Ahaus,2431,2431
Bocholt,3513,3513
Borken,2091,2091
Gescher,804,804
Gronau,3660,3660
Heek,488,488
Heiden,376,376
Isselburg,602,602
Legden,364,364
Raesfeld,495,495
Reken,626,626
Rhede,856,856
Schöppingen,404,404
Stadtlohn,1073,1073
Südlohn,304,304
Velen,605,605
Vreden,1137,1137
abweichender Meldeort,100,100
