,09_11_2021,09_10_2021
Kreis Borken,15646,15603
Ahaus,1891,1883
Bocholt,2883,2877
Borken,1656,1651
Gescher,649,649
Gronau,2775,2764
Heek,416,415
Heiden,253,253
Isselburg,485,485
Legden,290,289
Raesfeld,414,414
Reken,514,514
Rhede,673,673
Schöppingen,316,315
Stadtlohn,773,765
Südlohn,223,223
Velen,461,461
Vreden,911,909
abweichender Meldeort,63,63
