,02_10_2022,02_09_2022
Kreis Borken,50987,49683
Ahaus,6129,6006
Bocholt,8792,8644
Borken,6113,5887
Gescher,1808,1737
Gronau,8364,8129
Heek,1137,1106
Heiden,985,962
Isselburg,1140,1118
Legden,977,939
Raesfeld,1153,1117
Reken,1633,1582
Rhede,2125,2058
Schöppingen,911,890
Stadtlohn,3227,3125
Südlohn,1022,997
Velen,1842,1787
Vreden,3504,3475
abweichender Meldeort,125,124
