,01_18_2022,01_17_2022
Kreis Borken,28212,27518
Ahaus,3630,3558
Bocholt,4782,4668
Borken,3003,2924
Gescher,1016,982
Gronau,5200,5065
Heek,680,667
Heiden,479,476
Isselburg,731,716
Legden,487,480
Raesfeld,664,652
Reken,792,766
Rhede,1168,1138
Schöppingen,579,567
Stadtlohn,1499,1458
Südlohn,470,452
Velen,862,849
Vreden,2042,1979
abweichender Meldeort,128,121
