,11_12_2021,11_11_2021
Kreis Borken,17917,17794
Ahaus,2151,2126
Bocholt,3200,3184
Borken,1929,1909
Gescher,721,718
Gronau,3366,3348
Heek,439,438
Heiden,296,293
Isselburg,546,543
Legden,323,323
Raesfeld,454,453
Reken,571,566
Rhede,763,756
Schöppingen,352,352
Stadtlohn,944,937
Südlohn,253,251
Velen,534,527
Vreden,988,984
abweichender Meldeort,87,86
