,07_09_2021,07_08_2021
Kreis Borken,13911,13900
Ahaus,1678,1671
Bocholt,2565,2565
Borken,1496,1494
Gescher,622,622
Gronau,2281,2281
Heek,395,395
Heiden,227,227
Isselburg,451,451
Legden,283,283
Raesfeld,391,389
Reken,486,486
Rhede,612,612
Schöppingen,287,287
Stadtlohn,656,656
Südlohn,214,214
Velen,419,419
Vreden,848,848
