,08_26_2021,08_25_2021
Kreis Borken,14904,14814
Ahaus,1772,1765
Bocholt,2745,2726
Borken,1578,1563
Gescher,640,638
Gronau,2593,2571
Heek,409,409
Heiden,232,232
Isselburg,468,465
Legden,286,286
Raesfeld,399,397
Reken,497,497
Rhede,659,656
Schöppingen,309,307
Stadtlohn,710,706
Südlohn,219,219
Velen,449,444
Vreden,894,889
abweichender Meldeort,45,44
