,09_17_2021,09_16_2021
Kreis Borken,15781,15762
Ahaus,1919,1912
Bocholt,2901,2901
Borken,1677,1676
Gescher,650,650
Gronau,2800,2796
Heek,420,420
Heiden,257,257
Isselburg,491,490
Legden,293,291
Raesfeld,414,414
Reken,520,520
Rhede,675,675
Schöppingen,318,318
Stadtlohn,782,780
Südlohn,225,225
Velen,464,462
Vreden,912,912
abweichender Meldeort,63,63
