,11_18_2021,11_17_2021
Kreis Borken,18525,18354
Ahaus,2258,2232
Bocholt,3294,3260
Borken,1984,1974
Gescher,746,738
Gronau,3447,3420
Heek,447,447
Heiden,319,314
Isselburg,569,562
Legden,335,328
Raesfeld,464,461
Reken,587,580
Rhede,788,779
Schöppingen,364,361
Stadtlohn,972,966
Südlohn,265,258
Velen,564,560
Vreden,1034,1026
abweichender Meldeort,88,88
