,11_30_2021,11_29_2021
Kreis Borken,20083,19921
Ahaus,2451,2429
Bocholt,3546,3513
Borken,2106,2091
Gescher,810,804
Gronau,3698,3661
Heek,490,488
Heiden,377,376
Isselburg,606,602
Legden,365,363
Raesfeld,496,495
Reken,626,625
Rhede,861,855
Schöppingen,405,404
Stadtlohn,1084,1072
Südlohn,304,304
Velen,608,605
Vreden,1151,1136
abweichender Meldeort,99,98
