,02_01_2022,01_31_2022
Kreis Borken,40997,40284
Ahaus,5072,4961
Bocholt,7130,7096
Borken,4616,4549
Gescher,1423,1390
Gronau,7074,6963
Heek,905,889
Heiden,800,788
Isselburg,952,941
Legden,769,733
Raesfeld,930,920
Reken,1213,1208
Rhede,1600,1591
Schöppingen,732,713
Stadtlohn,2434,2350
Südlohn,787,752
Velen,1450,1418
Vreden,2953,2865
abweichender Meldeort,157,157
