,12_12_2021,12_11_2021
Kreis Borken,21809,21670
Ahaus,2584,2573
Bocholt,3943,3900
Borken,2283,2267
Gescher,844,843
Gronau,4051,4027
Heek,538,534
Heiden,417,415
Isselburg,659,654
Legden,398,396
Raesfeld,548,544
Reken,663,662
Rhede,930,923
Schöppingen,433,431
Stadtlohn,1179,1174
Südlohn,338,335
Velen,666,663
Vreden,1228,1222
abweichender Meldeort,107,107
