,10_21_2021,10_20_2021
Kreis Borken,16469,16426
Ahaus,1978,1972
Bocholt,2955,2952
Borken,1750,1743
Gescher,663,663
Gronau,3081,3072
Heek,422,422
Heiden,286,281
Isselburg,508,508
Legden,306,304
Raesfeld,433,433
Reken,528,527
Rhede,691,690
Schöppingen,333,333
Stadtlohn,825,821
Südlohn,235,234
Velen,476,474
Vreden,931,931
abweichender Meldeort,68,66
