,02_16_2022,02_15_2022
Kreis Borken,56940,55712
Ahaus,6775,6604
Bocholt,9749,9577
Borken,6969,6806
Gescher,2124,2081
Gronau,9009,8864
Heek,1313,1270
Heiden,1118,1081
Isselburg,1304,1270
Legden,1122,1094
Raesfeld,1334,1299
Reken,1932,1843
Rhede,2421,2370
Schöppingen,1058,1009
Stadtlohn,3566,3509
Südlohn,1146,1123
Velen,2043,2003
Vreden,3827,3780
abweichender Meldeort,130,129
