,10_30_2021,10_29_2021
Kreis Borken,17004,16935
Ahaus,2034,2026
Bocholt,3025,3011
Borken,1825,1816
Gescher,688,686
Gronau,3209,3191
Heek,425,425
Heiden,288,288
Isselburg,527,525
Legden,313,311
Raesfeld,446,444
Reken,540,539
Rhede,721,721
Schöppingen,337,337
Stadtlohn,870,863
Südlohn,237,237
Velen,498,495
Vreden,945,945
abweichender Meldeort,76,75
