,11_13_2021,11_12_2021
Kreis Borken,18044,17914
Ahaus,2178,2150
Bocholt,3214,3201
Borken,1939,1928
Gescher,728,721
Gronau,3383,3366
Heek,442,439
Heiden,300,296
Isselburg,552,546
Legden,324,323
Raesfeld,456,454
Reken,573,569
Rhede,769,763
Schöppingen,356,352
Stadtlohn,950,944
Südlohn,255,254
Velen,538,534
Vreden,1000,989
abweichender Meldeort,87,85
