,09_20_2021,09_19_2021
Kreis Borken,15820,15820
Ahaus,1922,1922
Bocholt,2908,2908
Borken,1678,1678
Gescher,651,651
Gronau,2811,2811
Heek,420,420
Heiden,263,263
Isselburg,491,491
Legden,293,293
Raesfeld,415,415
Reken,520,520
Rhede,675,675
Schöppingen,319,319
Stadtlohn,784,784
Südlohn,228,228
Velen,465,465
Vreden,914,914
abweichender Meldeort,63,63
