,11_22_2021,11_21_2021
Kreis Borken,19016,19016
Ahaus,2318,2318
Bocholt,3370,3370
Borken,2018,2018
Gescher,771,771
Gronau,3518,3518
Heek,463,463
Heiden,336,336
Isselburg,583,583
Legden,341,341
Raesfeld,477,477
Reken,600,600
Rhede,808,808
Schöppingen,388,388
Stadtlohn,1006,1006
Südlohn,283,283
Velen,576,576
Vreden,1067,1067
abweichender Meldeort,93,93
